dm_bf969e63	STS	STS-WTP671030-005(180)	AW089-PL-ม.3 ต.เกษตรสุวรรณ อ.บ่อทอง จ.ชลบุรี	Close			2024-10-21	9			540000	0.15	THB	2024-10-30		540000			AW089	AW089-PL-ม.3 ต.เกษตรสุวรรณ อ.บ่อทอง จ.ชลบุรี	STS โอนสิทธิ์ - มูลค่าสัญญา 5382196.24	
dm_42a6ca77	WCI-Project	STS-WTP671030-005(180)-WCI	AW089-PL-ม.3 ต.เกษตรสุวรรณ อ.บ่อทอง จ.ชลบุรี	Close			2024-10-21	9			1864376	0.10	THB	2024-09-10		1864376			AW089	AW089-PL-ม.3 ต.เกษตรสุวรรณ อ.บ่อทอง จ.ชลบุรี	WCI โอนสิทธิ์ (ผูกกับ STS=STS-WTP671030-005(180))	[{"date":"2024-10-08","amount":295624,"note":"WCI ครั้งที่ 2"}]
dm_66ad083d	STS	STS-WTP671129-011(208)	บ้านแม่วะ ม.3 ต.สันดอกแก้ว อ.แม่ทะ จ.ลำปาง	Close							510000	0.15	THB	2024-11-29		510000			AW137	บ้านแม่วะ ม.3 ต.สันดอกแก้ว อ.แม่ทะ จ.ลำปาง	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000	
dm_d049b6f8	WCI-Project	STS-WTP671129-011(208)-WCI	บ้านแม่วะ ม.3 ต.สันดอกแก้ว อ.แม่ทะ จ.ลำปาง	Close							2160000	0.10	THB	2024-09-13		2160000			AW137	บ้านแม่วะ ม.3 ต.สันดอกแก้ว อ.แม่ทะ จ.ลำปาง	WCI โอนสิทธิ์ (ผูกกับ STS=STS-WTP671129-011(208))	
dm_74bbdf6d	STS	STS-WTP671206-001(211)	บ้านแม่หีด ม.1 ต.วังแก้ว อ.วังเหนือ จ.ลำปาง	Close			2025-06-16				540000	0.15	THB	2024-12-06		540000			AW136	บ้านแม่หีด ม.1 ต.วังแก้ว อ.วังเหนือ จ.ลำปาง	STS โอนสิทธิ์ - มูลค่าสัญญา 5375000	
dm_7a2a3246	WCI-Project	STS-WTP671206-001(211)-WCI	บ้านแม่หีด ม.1 ต.วังแก้ว อ.วังเหนือ จ.ลำปาง	Close			2025-06-16				2160000	0.10	THB	2024-09-13		2160000			AW136	บ้านแม่หีด ม.1 ต.วังแก้ว อ.วังเหนือ จ.ลำปาง	WCI โอนสิทธิ์ (ผูกกับ STS=STS-WTP671206-001(211))	
dm_e9c84aab	STS	STS-WTP671206-002(212)	บ้านน้ำม้า ม.3 ต.สถาน อ.เชียงของ จ.เชียงราย PL	Close							540000	0.15	THB	2024-12-06		540000			0	บ้านน้ำม้า ม.3 ต.สถาน อ.เชียงของ จ.เชียงราย PL	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000	
dm_550455e6	WCI-Project	STS-WTP671206-002(212)-WCI	บ้านน้ำม้า ม.3 ต.สถาน อ.เชียงของ จ.เชียงราย PL	Close							2160000	0.10	THB	2024-09-13		2160000			0	บ้านน้ำม้า ม.3 ต.สถาน อ.เชียงของ จ.เชียงราย PL	WCI โอนสิทธิ์ (ผูกกับ STS=STS-WTP671206-002(212))	
dm_2d5e2987	STS	STS-WTP671017-001(169)	AW068-PL-บ้านทุ่งไก่ดัก ม.4 ต.ท่ากุ่ม อ.เมืองตราด จ.ตราด	Close			2024-10-08	2			540000	0.15	THB	2024-10-17		540000			AW068	AW068-PL-บ้านทุ่งไก่ดัก ม.4 ต.ท่ากุ่ม อ.เมืองตราด จ.ตราด	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000	
dm_5d55532b	WCI-Project	STS-WTP671017-001(169)-WCI	AW068-PL-บ้านทุ่งไก่ดัก ม.4 ต.ท่ากุ่ม อ.เมืองตราด จ.ตราด	Close			2024-10-08	2			1120000	0.10	THB	2024-09-13		1120000			AW068	AW068-PL-บ้านทุ่งไก่ดัก ม.4 ต.ท่ากุ่ม อ.เมืองตราด จ.ตราด	WCI โอนสิทธิ์ (ผูกกับ STS=STS-WTP671017-001(169))	[{"date":"2024-10-08","amount":1040000,"note":"WCI ครั้งที่ 2"}]
dm_ed3c6e63	STS	STS-WTP671030-006(181)	AW081-PSL-ม.5 ต.โคกยาง อ.เหนือคลอง จ.กระบี่	Close			2024-10-17	16			450000	0.15	THB	2024-10-30		450000			AW081	AW081-PSL-ม.5 ต.โคกยาง อ.เหนือคลอง จ.กระบี่	STS โอนสิทธิ์ - มูลค่าสัญญา 4498000	
dm_c8b9c422	WCI-Project	STS-WTP671030-006(181)-WCI	AW081-PSL-ม.5 ต.โคกยาง อ.เหนือคลอง จ.กระบี่	Close			2024-10-17	16			1700000	0.10	THB	2024-09-18		1700000			AW081	AW081-PSL-ม.5 ต.โคกยาง อ.เหนือคลอง จ.กระบี่	WCI โอนสิทธิ์ (ผูกกับ STS=STS-WTP671030-006(181))	[{"date":"2024-10-08","amount":100000,"note":"WCI ครั้งที่ 2"}]
dm_4fe7aaec	STS	STS-WTP671206-003(213)	INS029-PL-บ้านเขาสะท้อนบน ม.10 ต.หนองไม้แก่น อ.แปลงยาว จ.ฉะเชิงเทรา	Close			2025-01-23				540000	0.15	THB	2024-12-06		540000			0	INS029-PL-บ้านเขาสะท้อนบน ม.10 ต.หนองไม้แก่น อ.แปลงยาว จ.ฉะเชิงเทรา	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000	
dm_69bd9ca1	WCI-Project	STS-WTP671206-003(213)-WCI	INS029-PL-บ้านเขาสะท้อนบน ม.10 ต.หนองไม้แก่น อ.แปลงยาว จ.ฉะเชิงเทรา	Close			2025-01-23				2160000	0.10	THB	2024-09-27		2160000			0	INS029-PL-บ้านเขาสะท้อนบน ม.10 ต.หนองไม้แก่น อ.แปลงยาว จ.ฉะเชิงเทรา	WCI โอนสิทธิ์ (ผูกกับ STS=STS-WTP671206-003(213))	
dm_26cb4bfa	STS	STS-WTP680219-001	โรงเรียนเทศบาลพญาเม็งราย ๑ (ทุ่งเจ้า) ต.แม่เปา อ.พญาเม็งราย จ.เชียงราย	Close							540000	0.15	THB	2025-02-20		540000				โรงเรียนเทศบาลพญาเม็งราย ๑ (ทุ่งเจ้า) ต.แม่เปา อ.พญาเม็งราย จ.เชียงราย	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000	
dm_9c444c43	WCI-Project	STS-WTP680219-001-WCI	โรงเรียนเทศบาลพญาเม็งราย ๑ (ทุ่งเจ้า) ต.แม่เปา อ.พญาเม็งราย จ.เชียงราย	Close							2160000	0.10	THB	2024-09-27		2160000				โรงเรียนเทศบาลพญาเม็งราย ๑ (ทุ่งเจ้า) ต.แม่เปา อ.พญาเม็งราย จ.เชียงราย	WCI โอนสิทธิ์ (ผูกกับ STS=STS-WTP680219-001)	
dm_1f78ebac	STS	STS-WTP671218-001(229)	ENC114-PL-บ้านดอนข่า ม.5 ต.ทรายทอง อ.ศรีบุญเรือง จ.หนองบัวลำภู	Close			2025-04-18				540000	0.15	THB	2024-12-18		540000			0	ENC114-PL-บ้านดอนข่า ม.5 ต.ทรายทอง อ.ศรีบุญเรือง จ.หนองบัวลำภู	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000	
dm_63d4d154	WCI-Project	STS-WTP671218-001(229)-WCI	ENC114-PL-บ้านดอนข่า ม.5 ต.ทรายทอง อ.ศรีบุญเรือง จ.หนองบัวลำภู	Close			2025-04-18				2160000	0.10	THB	2024-09-27		2160000			0	ENC114-PL-บ้านดอนข่า ม.5 ต.ทรายทอง อ.ศรีบุญเรือง จ.หนองบัวลำภู	WCI โอนสิทธิ์ (ผูกกับ STS=STS-WTP671218-001(229))	
dm_2954f784	STS	STS-WTP671129-008(205)	AW111-PL-ม.4 ต.พรุพี อ.บ้านนาสาร จ.สุราษฎร์ธานี	Close			2024-11-05				540000	0.15	THB	2024-11-29		540000			AW111	AW111-PL-ม.4 ต.พรุพี อ.บ้านนาสาร จ.สุราษฎร์ธานี	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000	
dm_2f00e35a	WCI-Project	STS-WTP671129-008(205)-WCI	AW111-PL-ม.4 ต.พรุพี อ.บ้านนาสาร จ.สุราษฎร์ธานี	Close			2024-11-05				1020000	0.10	THB	2024-09-27		1020000			AW111	AW111-PL-ม.4 ต.พรุพี อ.บ้านนาสาร จ.สุราษฎร์ธานี	WCI โอนสิทธิ์ (ผูกกับ STS=STS-WTP671129-008(205))	[{"date":"2024-10-08","amount":1140000,"note":"WCI ครั้งที่ 2"}]
dm_e3fa7be3	STS	STS-WTP671031-001(184)	INS012-PL-บ้านผามูบ ม.7 ต.แม่พูล อ.ลับแล จ.อุตรดิตถ์	Close			2024-11-12				540000	0.15	THB	2024-10-31		540000			INS012	INS012-PL-บ้านผามูบ ม.7 ต.แม่พูล อ.ลับแล จ.อุตรดิตถ์	STS โอนสิทธิ์ - มูลค่าสัญญา 5398000	
dm_f543dab2	WCI-Project	STS-WTP671031-001(184)-WCI	INS012-PL-บ้านผามูบ ม.7 ต.แม่พูล อ.ลับแล จ.อุตรดิตถ์	Close			2024-11-12				2160000	0.10	THB	2024-10-08		2160000			INS012	INS012-PL-บ้านผามูบ ม.7 ต.แม่พูล อ.ลับแล จ.อุตรดิตถ์	WCI โอนสิทธิ์ (ผูกกับ STS=STS-WTP671031-001(184))	
dm_040fe521	STS	STS-WTP671031-002(185)	AW071-PL-ม.7 ต.ดอนยอ อ.เมืองนครนายก จ.นครนายก	Close			2024-10-10	17			540000	0.15	THB	2024-10-31		540000			AW071	AW071-PL-ม.7 ต.ดอนยอ อ.เมืองนครนายก จ.นครนายก	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000	
dm_09a6e06d	WCI-Project	STS-WTP671031-002(185)-WCI	AW071-PL-ม.7 ต.ดอนยอ อ.เมืองนครนายก จ.นครนายก	Close			2024-10-10	17			2160000	0.10	THB	2024-10-30		2160000			AW071	AW071-PL-ม.7 ต.ดอนยอ อ.เมืองนครนายก จ.นครนายก	WCI โอนสิทธิ์ (ผูกกับ STS=STS-WTP671031-002(185))	
dm_25c5d0cb	STS	STS-WTP671031-003(186)	AW076-PL-บ้านโนนสำโรง ม.8 ต.ขามเฒ่า อ.โนนสูง จ.นครราชสีมา	Close			2024-10-16	18			540000	0.15	THB	2024-10-31		540000			AW076	AW076-PL-บ้านโนนสำโรง ม.8 ต.ขามเฒ่า อ.โนนสูง จ.นครราชสีมา	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000	
dm_2f5b2d9f	WCI-Project	STS-WTP671031-003(186)-WCI	AW076-PL-บ้านโนนสำโรง ม.8 ต.ขามเฒ่า อ.โนนสูง จ.นครราชสีมา	Close			2024-10-16	18			2160000	0.10	THB	2024-10-08		2160000			AW076	AW076-PL-บ้านโนนสำโรง ม.8 ต.ขามเฒ่า อ.โนนสูง จ.นครราชสีมา	WCI โอนสิทธิ์ (ผูกกับ STS=STS-WTP671031-003(186))	
dm_17f07ce3	STS	STS-WTP671018-005(174)	AW073-PL-บ้านหนองปรือ ม.4 ต.ดงเสือเหลือง อ.โพธิ์ประทับช้าง จ.พิจิตร	Close			2024-10-16	7			540000	0.15	THB	2024-10-18		540000			AW073	AW073-PL-บ้านหนองปรือ ม.4 ต.ดงเสือเหลือง อ.โพธิ์ประทับช้าง จ.พิจิตร	STS โอนสิทธิ์ - มูลค่าสัญญา 5399000	
dm_b50f1cd0	WCI-Project	STS-WTP671018-005(174)-WCI	AW073-PL-บ้านหนองปรือ ม.4 ต.ดงเสือเหลือง อ.โพธิ์ประทับช้าง จ.พิจิตร	Close			2024-10-16	7			2160000	0.10	THB	2024-10-08		2160000			AW073	AW073-PL-บ้านหนองปรือ ม.4 ต.ดงเสือเหลือง อ.โพธิ์ประทับช้าง จ.พิจิตร	WCI โอนสิทธิ์ (ผูกกับ STS=STS-WTP671018-005(174))	
dm_b7e25fb5	STS	STS-WTP671017-002(170)	AW083-PL-บ้านหนองปรือสมอ ม.3 ต.สาหร่าย อ.ชุมพวง จ.นครราชสีมา	Close			2024-10-18	2			540000	0.15	THB	2024-10-17		540000			AW083	AW083-PL-บ้านหนองปรือสมอ ม.3 ต.สาหร่าย อ.ชุมพวง จ.นครราชสีมา	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000	
dm_02d55879	WCI-Project	STS-WTP671017-002(170)-WCI	AW083-PL-บ้านหนองปรือสมอ ม.3 ต.สาหร่าย อ.ชุมพวง จ.นครราชสีมา	Close			2024-10-18	2			2160000	0.10	THB	2024-10-08		2160000			AW083	AW083-PL-บ้านหนองปรือสมอ ม.3 ต.สาหร่าย อ.ชุมพวง จ.นครราชสีมา	WCI โอนสิทธิ์ (ผูกกับ STS=STS-WTP671017-002(170))	
dm_53a5157e	STS	STS-WTP671018-006(175)	STR012-PLS-บ้านคอกช้างพัฒนา ม.9 ต.หนองพลับ อ.หัวหิน จ.ประจวบคีรีขันธ์	Close			2024-10-18	8			567600	0.15	THB	2024-10-18		567600			STR012	STR012-PLS-บ้านคอกช้างพัฒนา ม.9 ต.หนองพลับ อ.หัวหิน จ.ประจวบคีรีขันธ์	STS โอนสิทธิ์ - มูลค่าสัญญา 5676000	
dm_685d7be0	WCI-Project	STS-WTP671018-006(175)-WCI	STR012-PLS-บ้านคอกช้างพัฒนา ม.9 ต.หนองพลับ อ.หัวหิน จ.ประจวบคีรีขันธ์	Close			2024-10-18	8			1624376	0.10	THB	2024-10-08		1624376			STR012	STR012-PLS-บ้านคอกช้างพัฒนา ม.9 ต.หนองพลับ อ.หัวหิน จ.ประจวบคีรีขันธ์	WCI โอนสิทธิ์ (ผูกกับ STS=STS-WTP671018-006(175))	[{"date":"2024-10-10","amount":295624,"note":"WCI ครั้งที่ 2"},{"date":"2024-10-11","amount":350400,"note":"WCI ครั้งที่ 3"}]
dm_efa11714	STS	STS-WTP680219-001	บ้านเขาเฒ่า ม.3 ต.บางเตย อ.เมืองพังงา จ.พังงา	Close							540000	0.15	THB	2025-02-20		540000				บ้านเขาเฒ่า ม.3 ต.บางเตย อ.เมืองพังงา จ.พังงา	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000	
dm_6b2a4786	WCI-Project	STS-WTP680219-001-WCI	บ้านเขาเฒ่า ม.3 ต.บางเตย อ.เมืองพังงา จ.พังงา	Close							1204376	0.10	THB	2024-10-10		1204376				บ้านเขาเฒ่า ม.3 ต.บางเตย อ.เมืองพังงา จ.พังงา	WCI โอนสิทธิ์ (ผูกกับ STS=STS-WTP680219-001)	[{"date":"2024-10-11","amount":955624,"note":"WCI ครั้งที่ 2"}]
dm_6a521c59	STS	STS-WTP671206-004(214)	AW086-PL-บ้านหนองหัวช้าง ม.3 ต.กลางหมื่น อ.เมืองกาฬสินธุ์ จ.กาฬสินธุ์	Close			2024-10-18	10			596440	0.15	THB	2024-12-06		596440			AW086	AW086-PL-บ้านหนองหัวช้าง ม.3 ต.กลางหมื่น อ.เมืองกาฬสินธุ์ จ.กาฬสินธุ์	STS โอนสิทธิ์ - มูลค่าสัญญา 5964000	
dm_396e8f54	WCI-Project	STS-WTP671206-004(214)-WCI	AW086-PL-บ้านหนองหัวช้าง ม.3 ต.กลางหมื่น อ.เมืองกาฬสินธุ์ จ.กาฬสินธุ์	Close			2024-10-18	10			2385760	0.10	THB	2024-10-11		2385760			AW086	AW086-PL-บ้านหนองหัวช้าง ม.3 ต.กลางหมื่น อ.เมืองกาฬสินธุ์ จ.กาฬสินธุ์	WCI โอนสิทธิ์ (ผูกกับ STS=STS-WTP671206-004(214))	
dm_dfcaf564	STS	STS-WTP680219-001	ม.8 ต.วังเย็น อ.แปลงยาว จ.ฉะเชิงเทรา	Close			2025-05-19				540000	0.15	THB	2025-02-20		540000			0	ม.8 ต.วังเย็น อ.แปลงยาว จ.ฉะเชิงเทรา	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000	
dm_56327f06	WCI-Project	STS-WTP680219-001-WCI	ม.8 ต.วังเย็น อ.แปลงยาว จ.ฉะเชิงเทรา	Close			2025-05-19				1308216	0.10	THB	2024-10-11		1308216			0	ม.8 ต.วังเย็น อ.แปลงยาว จ.ฉะเชิงเทรา	WCI โอนสิทธิ์ (ผูกกับ STS=STS-WTP680219-001)	[{"date":"2024-10-15","amount":851784,"note":"WCI ครั้งที่ 2"}]
dm_a2c49c35	STS	STS-WTP671129-007(204)	STR014-PL-บ้านวไลย ม.1 ต.หนองพลับ อ.หัวหิน จ.ประจวบคีรีขันธ์	Close			2024-10-18	19			540000	0.15	THB	2024-11-29		540000			STR014	STR014-PL-บ้านวไลย ม.1 ต.หนองพลับ อ.หัวหิน จ.ประจวบคีรีขันธ์	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000	
dm_de21d27f	WCI-Project	STS-WTP671129-007(204)-WCI	STR014-PL-บ้านวไลย ม.1 ต.หนองพลับ อ.หัวหิน จ.ประจวบคีรีขันธ์	Close			2024-10-18	19			2160000	0.10	THB	2024-10-15		2160000			STR014	STR014-PL-บ้านวไลย ม.1 ต.หนองพลับ อ.หัวหิน จ.ประจวบคีรีขันธ์	WCI โอนสิทธิ์ (ผูกกับ STS=STS-WTP671129-007(204))	
dm_1b3c4f87	STS	STS-WTP671218-002(230)	STR044-PDH-ม.8 ต.นนทรี อ.กบินทร์บุรี จ.ปราจีนบุรี	Close			2024-11-29				130000	0.15	THB	2024-12-18		130000			STR044	STR044-PDH-ม.8 ต.นนทรี อ.กบินทร์บุรี จ.ปราจีนบุรี	STS โอนสิทธิ์ - มูลค่าสัญญา 1300000	
dm_8f1fc5df	WCI-Project	STS-WTP671218-002(230)-WCI	STR044-PDH-ม.8 ต.นนทรี อ.กบินทร์บุรี จ.ปราจีนบุรี	Close			2024-11-29				520000	0.10	THB	2024-10-15		520000			STR044	STR044-PDH-ม.8 ต.นนทรี อ.กบินทร์บุรี จ.ปราจีนบุรี	WCI โอนสิทธิ์ (ผูกกับ STS=STS-WTP671218-002(230))	
dm_2ecb4f15	STS	STS-WTP671129-001(198)	STR045-PDH-ม.9 ต.นนทรี อ.กบินทร์บุรี จ.ปราจีนบุรี	Close			2024-11-29				130000	0.15	THB	2024-11-29		130000			STR045	STR045-PDH-ม.9 ต.นนทรี อ.กบินทร์บุรี จ.ปราจีนบุรี	STS โอนสิทธิ์ - มูลค่าสัญญา 1300000	
dm_b118a473	WCI-Project	STS-WTP671129-001(198)-WCI	STR045-PDH-ม.9 ต.นนทรี อ.กบินทร์บุรี จ.ปราจีนบุรี	Close			2024-11-29				168216	0.10	THB	2024-10-15		168216			STR045	STR045-PDH-ม.9 ต.นนทรี อ.กบินทร์บุรี จ.ปราจีนบุรี	WCI โอนสิทธิ์ (ผูกกับ STS=STS-WTP671129-001(198))	[{"date":"2024-10-22","amount":74000,"note":"WCI ครั้งที่ 2"},{"date":"2024-10-25","amount":277784,"note":"WCI ครั้งที่ 3"}]
dm_a2bbc9b6	STS	STS-WTP671017-003(171)	AW101-PL-บ้านชำฆ้อ ม.3 ต.ชำฆ้อ อ.เขาชะเมา จ.ระยอง	Close			2024-10-28	4			540000	0.15	THB	2024-10-17		540000			AW101	AW101-PL-บ้านชำฆ้อ ม.3 ต.ชำฆ้อ อ.เขาชะเมา จ.ระยอง	STS โอนสิทธิ์ - มูลค่าสัญญา 5390320.85	
dm_ce719acc	WCI-Project	STS-WTP671017-003(171)-WCI	AW101-PL-บ้านชำฆ้อ ม.3 ต.ชำฆ้อ อ.เขาชะเมา จ.ระยอง	Close			2024-10-28	4			2000000	0.10	THB	2024-10-16		2000000			AW101	AW101-PL-บ้านชำฆ้อ ม.3 ต.ชำฆ้อ อ.เขาชะเมา จ.ระยอง	WCI โอนสิทธิ์ (ผูกกับ STS=STS-WTP671017-003(171))	[{"date":"2024-10-22","amount":160000,"note":"WCI ครั้งที่ 2"}]
dm_650c296a	STS	STS-WTP671017-004(172)	AW102-PL-บ้านสวนขนุน ม.5 ต.ชำฆ้อ อ.เขาชะเมา จ.ระยอง	Close			2024-10-28	5			540000	0.15	THB	2024-10-17		540000			AW102	AW102-PL-บ้านสวนขนุน ม.5 ต.ชำฆ้อ อ.เขาชะเมา จ.ระยอง	STS โอนสิทธิ์ - มูลค่าสัญญา 5390320.85	
dm_f6ef8ccf	WCI-Project	STS-WTP671017-004(172)-WCI	AW102-PL-บ้านสวนขนุน ม.5 ต.ชำฆ้อ อ.เขาชะเมา จ.ระยอง	Close			2024-10-28	5			2160000	0.10	THB	2024-10-22		2160000			AW102	AW102-PL-บ้านสวนขนุน ม.5 ต.ชำฆ้อ อ.เขาชะเมา จ.ระยอง	WCI โอนสิทธิ์ (ผูกกับ STS=STS-WTP671017-004(172))	
dm_8de5509d	STS	STS-WTP671017-005(173)	AW129-PL-บ้านโป่งสะท้อน ม.6 ต.ชำฆ้อ อ.เขาชะเมา จ.ระยอง	Close			2024-11-27	6			540000	0.15	THB	2024-10-17		540000			AW129	AW129-PL-บ้านโป่งสะท้อน ม.6 ต.ชำฆ้อ อ.เขาชะเมา จ.ระยอง	STS โอนสิทธิ์ - มูลค่าสัญญา 5390320.85	
dm_56e86f78	WCI-Project	STS-WTP671017-005(173)-WCI	AW129-PL-บ้านโป่งสะท้อน ม.6 ต.ชำฆ้อ อ.เขาชะเมา จ.ระยอง	Close			2024-11-27	6			500000	0.10	THB	2024-10-22		500000			AW129	AW129-PL-บ้านโป่งสะท้อน ม.6 ต.ชำฆ้อ อ.เขาชะเมา จ.ระยอง	WCI โอนสิทธิ์ (ผูกกับ STS=STS-WTP671017-005(173))	[{"date":"2024-10-25","amount":1660000,"note":"WCI ครั้งที่ 2"}]
dm_bd702cbf	STS	STS-	รอโครงการใหม่	Close							566500	0.15	THB	2024-10-18		566500				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 5665000	
dm_5126c95d	WCI-Project	STS--WCI	รอโครงการใหม่	Close							2266000	0.10	THB	2024-10-18		2266000				รอโครงการใหม่	WCI โอนสิทธิ์ (ผูกกับ STS=STS-)	
dm_95cf8e0f	STS	STS-WTP671129-004(201)	AW114-PLS-บ้านแกเปะน้อย ม.10 ต.เชียงเครือ อ.เมืองกาฬสินธุ์ จ.กาฬสินธุ์	Close			2024-11-06				540000	0.15	THB	2024-11-29		540000			AW114	AW114-PLS-บ้านแกเปะน้อย ม.10 ต.เชียงเครือ อ.เมืองกาฬสินธุ์ จ.กาฬสินธุ์	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000	
dm_f0ccb7d8	WCI-Project	STS-WTP671129-004(201)-WCI	AW114-PLS-บ้านแกเปะน้อย ม.10 ต.เชียงเครือ อ.เมืองกาฬสินธุ์ จ.กาฬสินธุ์	Close			2024-11-06				2160000	0.10	THB	2024-10-18		2160000			AW114	AW114-PLS-บ้านแกเปะน้อย ม.10 ต.เชียงเครือ อ.เมืองกาฬสินธุ์ จ.กาฬสินธุ์	WCI โอนสิทธิ์ (ผูกกับ STS=STS-WTP671129-004(201))	
dm_34e0e32e	STS	STS-	รอโครงการใหม่	Close							540000	0.15	THB	2024-10-18		540000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000	
dm_82d0c551	WCI-Project	STS--WCI	รอโครงการใหม่	Close							2160000	0.10	THB	2024-10-18		2160000				รอโครงการใหม่	WCI โอนสิทธิ์ (ผูกกับ STS=STS-)	
dm_0d576763	STS	STS-WTP680219-001	บ้านหนองไฮ ม.5 ต.นนทรี อ.กบินทร์บุรี จ.ปราจีนบุรี	Active							540000	0.15	THB	2025-02-20		540000				บ้านหนองไฮ ม.5 ต.นนทรี อ.กบินทร์บุรี จ.ปราจีนบุรี	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000	
dm_9b4d1553	WCI-Project	STS-WTP680219-001-WCI	บ้านหนองไฮ ม.5 ต.นนทรี อ.กบินทร์บุรี จ.ปราจีนบุรี	Active							2160000	0.10	THB	2024-10-18		2160000				บ้านหนองไฮ ม.5 ต.นนทรี อ.กบินทร์บุรี จ.ปราจีนบุรี	WCI โอนสิทธิ์ (ผูกกับ STS=STS-WTP680219-001)	
dm_4e994fa6	STS	STS-WTP680219-001	บ้านปง ม.8 ต.ออนใต้ อ.สันกำแพง จ.เชียงใหม่	Active							540000	0.15	THB	2025-02-20		540000				บ้านปง ม.8 ต.ออนใต้ อ.สันกำแพง จ.เชียงใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000	
dm_682c6e2f	WCI-Project	STS-WTP680219-001-WCI	บ้านปง ม.8 ต.ออนใต้ อ.สันกำแพง จ.เชียงใหม่	Active							254000	0.10	THB	2024-10-18		254000				บ้านปง ม.8 ต.ออนใต้ อ.สันกำแพง จ.เชียงใหม่	WCI โอนสิทธิ์ (ผูกกับ STS=STS-WTP680219-001)	[{"date":"2024-10-21","amount":900000,"note":"WCI ครั้งที่ 2"},{"date":"2024-10-22","amount":1006000,"note":"WCI ครั้งที่ 3"}]
dm_46164c36	STS	STS-WTP671031-004(187) /  STS-WTP671128-010(197)	AW100-PL-ม.2 ต.ชำฆ้อ อ.เขาชะเมา จ.ระยอง	Close			2024-10-28	11			380000	0.15	THB	2024-10-31		380000			AW100	AW100-PL-ม.2 ต.ชำฆ้อ อ.เขาชะเมา จ.ระยอง	STS โอนสิทธิ์ - มูลค่าสัญญา 5390320.85	[{"date":"2024-11-28","amount":160000,"note":"STS ครั้งที่ 2"}]
dm_a23bb589	WCI-Project	STS-WTP671031-004(187) /  STS-WTP671128-010(197)-WCI	AW100-PL-ม.2 ต.ชำฆ้อ อ.เขาชะเมา จ.ระยอง	Close			2024-10-28	11			2160000	0.10	THB	2024-10-25		2160000			AW100	AW100-PL-ม.2 ต.ชำฆ้อ อ.เขาชะเมา จ.ระยอง	WCI โอนสิทธิ์ (ผูกกับ STS=STS-WTP671031-004(187) /  STS-WTP671128-010(197))	
dm_70109c47	STS	STS-WTP671206-005(215)	AW066-PL-บ้านสมศักดิ์พัฒนา ม.2 ต.ผาขาว อ.ผาขาว จ.เลย	Close			2024-10-07	20			540000	0.15	THB	2024-12-06		540000			AW066	AW066-PL-บ้านสมศักดิ์พัฒนา ม.2 ต.ผาขาว อ.ผาขาว จ.เลย	STS โอนสิทธิ์ - มูลค่าสัญญา 5381567.87	
dm_acdfb320	WCI-Project	STS-WTP671206-005(215)-WCI	AW066-PL-บ้านสมศักดิ์พัฒนา ม.2 ต.ผาขาว อ.ผาขาว จ.เลย	Close			2024-10-07	20			2160000	0.10	THB	2024-10-25		2160000			AW066	AW066-PL-บ้านสมศักดิ์พัฒนา ม.2 ต.ผาขาว อ.ผาขาว จ.เลย	WCI โอนสิทธิ์ (ผูกกับ STS=STS-WTP671206-005(215))	
dm_98ab6b97	STS	STS-WTP671206-006(216)	AW067-PL-บ้านห้วยลาดเหนือ ม.11 ต.ผาขาว อ.ผาขาว จ.เลย	Close			2024-10-07	21			540000	0.15	THB	2024-12-06		540000			AW067	AW067-PL-บ้านห้วยลาดเหนือ ม.11 ต.ผาขาว อ.ผาขาว จ.เลย	STS โอนสิทธิ์ - มูลค่าสัญญา 5381567.87	
dm_022009b4	WCI-Project	STS-WTP671206-006(216)-WCI	AW067-PL-บ้านห้วยลาดเหนือ ม.11 ต.ผาขาว อ.ผาขาว จ.เลย	Close			2024-10-07	21			1642216	0.10	THB	2024-10-25		1642216			AW067	AW067-PL-บ้านห้วยลาดเหนือ ม.11 ต.ผาขาว อ.ผาขาว จ.เลย	WCI โอนสิทธิ์ (ผูกกับ STS=STS-WTP671206-006(216))	[{"date":"2024-10-29","amount":517784,"note":"WCI ครั้งที่ 2"}]
